barcode,product_name,brands,categories,fssai_category_code,banned_item,banned_item_type,banned_in_jurisdictions,violation_reason,needs_verification,verification_reason,data_source,last_cleaned,is_verified,platform,is_gs1_890,audit_tier
8710398170156,Doritos Cool American,Doritos,"Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
7622210551290,Chocolate Sandwich Cookies with Vanilla Flavored Cream,Oreo,en:biscuits,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
9300617408390,Humpty Dumpty,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
7501059233584,Svelty Figura 0% sabor a moras silvestres,Nestle,"Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Artificially sweetened beverages, Fermented dairy desserts with fruits, Fermented drinks, Yogurts, Fermented milk drinks, Fruit yogurts, Drinkable-yogurts, en:yogurt-drinks",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
5000159441896,M &M'S 1KG Choco Maitosuklaata Rapealla Sokerikuorella,"M&M'S,Mars inc","Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
5000159500371,Chocolate M & M's Ice Cream,Mars,"Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Bâtonnets glacés",CAT_03,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
5000159500654,Glaces Peanut M&M's,"M&M's, Mars, Mars Chocolat","Snacks, Desserts, Snacks sucrés, Confiseries, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Bâtonnets glacés, Bâtonnets glacés au chocolat",CAT_03,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
9300682050685,M&M’s Minis,"M&Ms, Mars",,CAT_05,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
7613287067449,Stir-fry noodles sweet chili,Maggi,,CAT_06,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
9556001137678,Oriental Maggi Orientation Noodles,Maggi,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
747804019059,Ham & Cheese Sandwich,Kitchen Fresh Foods,"Sandwiches, Sandwiches filled with cold cuts, Cheese sandwiches, Ham sandwiches, Ham and cheese sandwiches",CAT_01,Azodicarbonamide (E927A),Additive (INS/E-Code),"['EU', 'UK']","Banned in EU, UK according to additive rulebook. Functional Class: FLOUR_TREATMENT_AGENT.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
40000502418,"Snickers, candy bars",Snickers,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
9300675041140,Mother Energy,"Mother,Coca-Cola Amatil","Beverages, Energy drinks, Unsweetened beverages",CAT_14,Quinoline Yellow (E104),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
40000494072,"Snickers, snickers",Snickers,"Snacks, Sweet snacks, Confectioneries",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
5000159388658,m&m's biscuit,"Mars, m&m's","Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",CAT_07,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
5000159492706,M&m's peanut,"Mars, m&m's","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Fruits à coques et dérivés, Confiseries chocolatées, Bonbons de chocolat, Fruits à coques enrobés de chocolat, Confiseries de fruits à coques, Cacahuètes au chocolat",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
3033210006965,Glace smarties,Nestlé,"Snacks, Snacks sucrés, Confiseries",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
6924743927162,Roasted fish flavor,Lays,,CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
42070436,Extra White Fruit 14g,MARS NORGE AS,"en:Snacks, en:Sweet snacks, en:Confectioneries, en:Chewing gum",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
9310055537279,Fruit Loops,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
121340,Diet Mountain Dew,PepsiCo,"Beverages, Carbonated drinks, Sodas",CAT_14,Brominated Vegetable Oil (BVO),Ingredient (Null INS),"['US', 'IN', 'EU', 'JP']","Banned in US (FDA 2024 revocation), EU, Japan, and India as a food additive.",True,Claims banned in India - verify against FSSAI Schedule 2.4.5 | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
8001389702341,Jambo Mixed Fruit Jam,Jambo,jam,CAT_04,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
7500478010691,Tostitos Salsa Verde,PepsiCo,Botana de Maiz Nixtamalizado,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
66721030207,Brown Sugar Bubble Tea OREO,"Oreo, Christie",,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
8710398162014,Sour cream,Doritos,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
1223305,MTN Dew,PepsiCo,,Unknown,Brominated Vegetable Oil (BVO),Ingredient (Null INS),"['US', 'IN', 'EU', 'JP']","Banned in US (FDA 2024 revocation), EU, Japan, and India as a food additive.",True,Claims banned in India - verify against FSSAI Schedule 2.4.5 | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
1229707,mountain dew,PepsiCo,,Unknown,Brominated Vegetable Oil (BVO),Ingredient (Null INS),"['US', 'IN', 'EU', 'JP']","Banned in US (FDA 2024 revocation), EU, Japan, and India as a food additive.",True,Claims banned in India - verify against FSSAI Schedule 2.4.5 | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
9300650454323,Mini Chocolate Oreos,Oreo,,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
6001306002440,Instant Noodles,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
58496457532,Milk Chocolate M&M's,Mars,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
7501011130975,Cheetos torciditos,PepsiCo,"Snacks, Salty snacks, es:Botanas saladas, es:Papitas",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
7622201747107,White Fudge,Oreo,,CAT_07,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
28000115678,"Maggi, bouillon, chicken",Maggi,,CAT_06,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
28000115678,"Maggi, bouillon, chicken",Maggi,,CAT_06,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
2867633,refined soya bean oil,Fortune,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Fats, Vegetable fats, Vegetable oils, Legume oils, Soybean oils",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
8410494300777,Bitter Kas,"Kas,PepsiCo","Bebidas y preparaciones de bebidas,Bebidas,Bebidas carbonatadas,Bebidas endulzadas artificialmente,Sodas",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
8410494300777,Bitter Kas,"Kas,PepsiCo","Bebidas y preparaciones de bebidas,Bebidas,Bebidas carbonatadas,Bebidas endulzadas artificialmente,Sodas",CAT_14,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
5000112659948,Hawaii Tropical,Coca-Cola Company,,Unknown,Quinoline Yellow (E104),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
5000112659948,Hawaii Tropical,Coca-Cola Company,,Unknown,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
7802000020124,Doritos,Doritos,,CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
9300650454224,Chocolate Choc Cookie Sandwich with Chocolate Flavoured Creme,Oreo,,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
3040400220193,Donut,"CSM France, Mondelez, Mondelez International, Oreo","Snacks, Snacks sucrés, en:Specific products, Biscuits et gâteaux, Gâteaux, Donuts, Produits sous license",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
5060896625348,Енергийна напитка,"Monster, Monster Monarch",,Unknown,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
38000768620,"Rice cereal, chocolatey, sweetened",Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
6001306002457,INSTANT NOODLES BEEF,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
28000703196,Caldo Sabor A Pollo,Maggi,,CAT_06,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
38000207716,"Caticorn berry purrr-fection with glittery sparkles cereal, caticorn berry purrr-fection with glittery sparkles",Kellogg's,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products",CAT_14,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,SECONDARY_ERYTHROSINE
5449000265395,Sparletta Sparberry,Coca-Cola,"Beverages, Sweetened beverages",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
